id,subject_id,task,trial_session,trial,label
3348,S12,SSVEP,7,8,Left
3349,S12,SSVEP,7,9,Left
3350,S12,SSVEP,7,10,Left
3351,S12,SSVEP,8,1,Left
3352,S12,SSVEP,8,2,Forward
3353,S12,SSVEP,8,3,Right
3354,S12,SSVEP,8,4,Forward
3355,S12,SSVEP,8,5,Right
3356,S12,SSVEP,8,6,Backward
3357,S12,SSVEP,8,7,Forward
3358,S12,SSVEP,8,8,Left
3359,S12,SSVEP,8,9,Left
3360,S12,SSVEP,8,10,Forward
3361,S13,SSVEP,1,1,Forward
3362,S13,SSVEP,1,2,Forward
3363,S13,SSVEP,1,3,Forward
3364,S13,SSVEP,1,4,Left
3365,S13,SSVEP,1,5,Left
3366,S13,SSVEP,1,6,Backward
3367,S13,SSVEP,1,7,Left
3368,S13,SSVEP,1,8,Backward
3369,S13,SSVEP,1,9,Right
3370,S13,SSVEP,1,10,Forward
3371,S13,SSVEP,2,1,Forward
3372,S13,SSVEP,2,2,Left
3373,S13,SSVEP,2,3,Backward
3374,S13,SSVEP,2,4,Backward
3375,S13,SSVEP,2,5,Forward
3376,S13,SSVEP,2,6,Left
3377,S13,SSVEP,2,7,Right
3378,S13,SSVEP,2,8,Forward
3379,S13,SSVEP,2,9,Backward
3380,S13,SSVEP,2,10,Backward
3381,S13,SSVEP,3,1,Forward
3382,S13,SSVEP,3,2,Backward
3383,S13,SSVEP,3,3,Left
3384,S13,SSVEP,3,4,Backward
3385,S13,SSVEP,3,5,Left
3386,S13,SSVEP,3,6,Right
3387,S13,SSVEP,3,7,Forward
3388,S13,SSVEP,3,8,Right
3389,S13,SSVEP,3,9,Backward
3390,S13,SSVEP,3,10,Backward
3391,S13,SSVEP,4,1,Left
3392,S13,SSVEP,4,2,Right
3393,S13,SSVEP,4,3,Backward
3394,S13,SSVEP,4,4,Backward
3395,S13,SSVEP,4,5,Left
3396,S13,SSVEP,4,6,Backward
3397,S13,SSVEP,4,7,Right
3398,S13,SSVEP,4,8,Left
3399,S13,SSVEP,4,9,Left
3400,S13,SSVEP,4,10,Backward
3401,S13,SSVEP,5,1,Backward
3402,S13,SSVEP,5,2,Forward
3403,S13,SSVEP,5,3,Right
3404,S13,SSVEP,5,4,Forward
3405,S13,SSVEP,5,5,Left
3406,S13,SSVEP,5,6,Forward
3407,S13,SSVEP,5,7,Left
3408,S13,SSVEP,5,8,Forward
3409,S13,SSVEP,5,9,Forward
3410,S13,SSVEP,5,10,Forward
3411,S13,SSVEP,6,1,Left
3412,S13,SSVEP,6,2,Right
3413,S13,SSVEP,6,3,Backward
3414,S13,SSVEP,6,4,Right
3415,S13,SSVEP,6,5,Right
3416,S13,SSVEP,6,6,Right
3417,S13,SSVEP,6,7,Right
3418,S13,SSVEP,6,8,Backward
3419,S13,SSVEP,6,9,Forward
3420,S13,SSVEP,6,10,Forward
3421,S13,SSVEP,7,1,Left
3422,S13,SSVEP,7,2,Right
3423,S13,SSVEP,7,3,Left
3424,S13,SSVEP,7,4,Right
3425,S13,SSVEP,7,5,Backward
3426,S13,SSVEP,7,6,Right
3427,S13,SSVEP,7,7,Right
3428,S13,SSVEP,7,8,Left
3429,S13,SSVEP,7,9,Forward
3430,S13,SSVEP,7,10,Left
3431,S13,SSVEP,8,1,Right
3432,S13,SSVEP,8,2,Right
3433,S13,SSVEP,8,3,Right
3434,S13,SSVEP,8,4,Forward
3435,S13,SSVEP,8,5,Right
3436,S13,SSVEP,8,6,Forward
3437,S13,SSVEP,8,7,Forward
3438,S13,SSVEP,8,8,Backward
3439,S13,SSVEP,8,9,Backward
3440,S13,SSVEP,8,10,Right
3441,S14,SSVEP,1,1,Right
3442,S14,SSVEP,1,2,Right
3443,S14,SSVEP,1,3,Left
3444,S14,SSVEP,1,4,Backward
3445,S14,SSVEP,1,5,Right
3446,S14,SSVEP,1,6,Right
3447,S14,SSVEP,1,7,Forward
3448,S14,SSVEP,1,8,Forward
3449,S14,SSVEP,1,9,Forward
3450,S14,SSVEP,1,10,Forward
3451,S14,SSVEP,2,1,Left
3452,S14,SSVEP,2,2,Forward
3453,S14,SSVEP,2,3,Forward
3454,S14,SSVEP,2,4,Left
3455,S14,SSVEP,2,5,Backward
3456,S14,SSVEP,2,6,Backward
3457,S14,SSVEP,2,7,Backward
3458,S14,SSVEP,2,8,Forward
3459,S14,SSVEP,2,9,Backward
3460,S14,SSVEP,2,10,Backward
3461,S14,SSVEP,3,1,Backward
3462,S14,SSVEP,3,2,Right
3463,S14,SSVEP,3,3,Right
3464,S14,SSVEP,3,4,Backward
3465,S14,SSVEP,3,5,Forward
3466,S14,SSVEP,3,6,Backward
3467,S14,SSVEP,3,7,Forward
3468,S14,SSVEP,3,8,Backward
3469,S14,SSVEP,3,9,Forward
3470,S14,SSVEP,3,10,Forward
3471,S14,SSVEP,4,1,Right
3472,S14,SSVEP,4,2,Right
3473,S14,SSVEP,4,3,Left
3474,S14,SSVEP,4,4,Backward
3475,S14,SSVEP,4,5,Left
3476,S14,SSVEP,4,6,Left
3477,S14,SSVEP,4,7,Left
3478,S14,SSVEP,4,8,Forward
3479,S14,SSVEP,4,9,Right
3480,S14,SSVEP,4,10,Forward
3481,S14,SSVEP,5,1,Forward
3482,S14,SSVEP,5,2,Forward
3483,S14,SSVEP,5,3,Left
3484,S14,SSVEP,5,4,Right
3485,S14,SSVEP,5,5,Backward
3486,S14,SSVEP,5,6,Forward
3487,S14,SSVEP,5,7,Left
3488,S14,SSVEP,5,8,Right
3489,S14,SSVEP,5,9,Forward
3490,S14,SSVEP,5,10,Backward
3491,S14,SSVEP,6,1,Backward
3492,S14,SSVEP,6,2,Right
3493,S14,SSVEP,6,3,Backward
3494,S14,SSVEP,6,4,Backward
3495,S14,SSVEP,6,5,Backward
3496,S14,SSVEP,6,6,Right
3497,S14,SSVEP,6,7,Forward
3498,S14,SSVEP,6,8,Backward
3499,S14,SSVEP,6,9,Right
3500,S14,SSVEP,6,10,Forward
3501,S14,SSVEP,7,1,Left
3502,S14,SSVEP,7,2,Backward
3503,S14,SSVEP,7,3,Left
3504,S14,SSVEP,7,4,Right
3505,S14,SSVEP,7,5,Left
3506,S14,SSVEP,7,6,Forward
3507,S14,SSVEP,7,7,Left
3508,S14,SSVEP,7,8,Left
3509,S14,SSVEP,7,9,Right
3510,S14,SSVEP,7,10,Right
3511,S14,SSVEP,8,1,Backward
3512,S14,SSVEP,8,2,Forward
3513,S14,SSVEP,8,3,Right
3514,S14,SSVEP,8,4,Right
3515,S14,SSVEP,8,5,Backward
3516,S14,SSVEP,8,6,Backward
3517,S14,SSVEP,8,7,Right
3518,S14,SSVEP,8,8,Right
3519,S14,SSVEP,8,9,Right
3520,S14,SSVEP,8,10,Right
3521,S15,SSVEP,1,1,Forward
3522,S15,SSVEP,1,2,Backward
3523,S15,SSVEP,1,3,Backward
3524,S15,SSVEP,1,4,Right
3525,S15,SSVEP,1,5,Backward
3526,S15,SSVEP,1,6,Forward
3527,S15,SSVEP,1,7,Backward
3528,S15,SSVEP,1,8,Right
3529,S15,SSVEP,1,9,Left
3530,S15,SSVEP,1,10,Left
3531,S15,SSVEP,2,1,Right
3532,S15,SSVEP,2,2,Forward
3533,S15,SSVEP,2,3,Forward
3534,S15,SSVEP,2,4,Left
3535,S15,SSVEP,2,5,Left
3536,S15,SSVEP,2,6,Right
3537,S15,SSVEP,2,7,Forward
3538,S15,SSVEP,2,8,Forward
3539,S15,SSVEP,2,9,Forward
3540,S15,SSVEP,2,10,Left
3541,S15,SSVEP,3,1,Backward
3542,S15,SSVEP,3,2,Backward
3543,S15,SSVEP,3,3,Backward
3544,S15,SSVEP,3,4,Backward
3545,S15,SSVEP,3,5,Right
3546,S15,SSVEP,3,6,Right
3547,S15,SSVEP,3,7,Left
3548,S15,SSVEP,3,8,Backward
3549,S15,SSVEP,3,9,Forward
3550,S15,SSVEP,3,10,Left
3551,S15,SSVEP,4,1,Backward
3552,S15,SSVEP,4,2,Left
3553,S15,SSVEP,4,3,Right
3554,S15,SSVEP,4,4,Forward
3555,S15,SSVEP,4,5,Right
3556,S15,SSVEP,4,6,Forward
3557,S15,SSVEP,4,7,Right
3558,S15,SSVEP,4,8,Left
3559,S15,SSVEP,4,9,Left
3560,S15,SSVEP,4,10,Backward
3561,S15,SSVEP,5,1,Left
3562,S15,SSVEP,5,2,Backward
3563,S15,SSVEP,5,3,Backward
3564,S15,SSVEP,5,4,Forward
3565,S15,SSVEP,5,5,Forward
3566,S15,SSVEP,5,6,Left
3567,S15,SSVEP,5,7,Forward
3568,S15,SSVEP,5,8,Right
3569,S15,SSVEP,5,9,Backward
3570,S15,SSVEP,5,10,Forward
3571,S15,SSVEP,6,1,Backward
3572,S15,SSVEP,6,2,Backward
3573,S15,SSVEP,6,3,Right
3574,S15,SSVEP,6,4,Right
3575,S15,SSVEP,6,5,Right
3576,S15,SSVEP,6,6,Backward
3577,S15,SSVEP,6,7,Left
3578,S15,SSVEP,6,8,Backward
3579,S15,SSVEP,6,9,Left
3580,S15,SSVEP,6,10,Backward
3581,S15,SSVEP,7,1,Backward
3582,S15,SSVEP,7,2,Right
3583,S15,SSVEP,7,3,Backward
3584,S15,SSVEP,7,4,Right
3585,S15,SSVEP,7,5,Left
3586,S15,SSVEP,7,6,Backward
3587,S15,SSVEP,7,7,Backward
3588,S15,SSVEP,7,8,Backward
3589,S15,SSVEP,7,9,Left
3590,S15,SSVEP,7,10,Left
3591,S15,SSVEP,8,1,Forward
3592,S15,SSVEP,8,2,Forward
3593,S15,SSVEP,8,3,Right
3594,S15,SSVEP,8,4,Left
3595,S15,SSVEP,8,5,Right
3596,S15,SSVEP,8,6,Backward
3597,S15,SSVEP,8,7,Right
3598,S15,SSVEP,8,8,Left
3599,S15,SSVEP,8,9,Right
3600,S15,SSVEP,8,10,Right
3601,S16,SSVEP,1,1,Left
3602,S16,SSVEP,1,2,Left
3603,S16,SSVEP,1,3,Right
3604,S16,SSVEP,1,4,Left
3605,S16,SSVEP,1,5,Backward
3606,S16,SSVEP,1,6,Backward
3607,S16,SSVEP,1,7,Left
3608,S16,SSVEP,1,8,Backward
3609,S16,SSVEP,1,9,Forward
3610,S16,SSVEP,1,10,Forward
3611,S16,SSVEP,2,1,Backward
3612,S16,SSVEP,2,2,Backward
3613,S16,SSVEP,2,3,Left
3614,S16,SSVEP,2,4,Backward
3615,S16,SSVEP,2,5,Right
3616,S16,SSVEP,2,6,Left
3617,S16,SSVEP,2,7,Right
3618,S16,SSVEP,2,8,Forward
3619,S16,SSVEP,2,9,Backward
3620,S16,SSVEP,2,10,Backward
3621,S16,SSVEP,3,1,Forward
3622,S16,SSVEP,3,2,Backward
3623,S16,SSVEP,3,3,Forward
3624,S16,SSVEP,3,4,Forward
3625,S16,SSVEP,3,5,Forward
3626,S16,SSVEP,3,6,Right
3627,S16,SSVEP,3,7,Left
3628,S16,SSVEP,3,8,Forward
3629,S16,SSVEP,3,9,Backward
3630,S16,SSVEP,3,10,Forward
3631,S16,SSVEP,4,1,Left
3632,S16,SSVEP,4,2,Forward
3633,S16,SSVEP,4,3,Backward
3634,S16,SSVEP,4,4,Left
3635,S16,SSVEP,4,5,Left
3636,S16,SSVEP,4,6,Backward
3637,S16,SSVEP,4,7,Backward
3638,S16,SSVEP,4,8,Backward
3639,S16,SSVEP,4,9,Left
3640,S16,SSVEP,4,10,Forward
3641,S16,SSVEP,5,1,Forward
3642,S16,SSVEP,5,2,Backward
3643,S16,SSVEP,5,3,Left
3644,S16,SSVEP,5,4,Forward
3645,S16,SSVEP,5,5,Forward
3646,S16,SSVEP,5,6,Forward
3647,S16,SSVEP,5,7,Backward
3648,S16,SSVEP,5,8,Backward
3649,S16,SSVEP,5,9,Forward
3650,S16,SSVEP,5,10,Right
3651,S16,SSVEP,6,1,Right
3652,S16,SSVEP,6,2,Forward
3653,S16,SSVEP,6,3,Backward
3654,S16,SSVEP,6,4,Forward
3655,S16,SSVEP,6,5,Forward
3656,S16,SSVEP,6,6,Left
3657,S16,SSVEP,6,7,Left
3658,S16,SSVEP,6,8,Right
3659,S16,SSVEP,6,9,Right
3660,S16,SSVEP,6,10,Forward
3661,S16,SSVEP,7,1,Left
3662,S16,SSVEP,7,2,Left
3663,S16,SSVEP,7,3,Forward
3664,S16,SSVEP,7,4,Forward
3665,S16,SSVEP,7,5,Right
3666,S16,SSVEP,7,6,Forward
3667,S16,SSVEP,7,7,Left
3668,S16,SSVEP,7,8,Right
3669,S16,SSVEP,7,9,Left
3670,S16,SSVEP,7,10,Left
3671,S16,SSVEP,8,1,Backward
3672,S16,SSVEP,8,2,Right
3673,S16,SSVEP,8,3,Backward
3674,S16,SSVEP,8,4,Left
3675,S16,SSVEP,8,5,Right
3676,S16,SSVEP,8,6,Backward
3677,S16,SSVEP,8,7,Backward
3678,S16,SSVEP,8,8,Right
3679,S16,SSVEP,8,9,Right
3680,S16,SSVEP,8,10,Right
3681,S17,SSVEP,1,1,Right
3682,S17,SSVEP,1,2,Forward
3683,S17,SSVEP,1,3,Backward
3684,S17,SSVEP,1,4,Forward
3685,S17,SSVEP,1,5,Right
3686,S17,SSVEP,1,6,Right
3687,S17,SSVEP,1,7,Right
3688,S17,SSVEP,1,8,Right
3689,S17,SSVEP,1,9,Forward
3690,S17,SSVEP,1,10,Forward
3691,S17,SSVEP,2,1,Forward
3692,S17,SSVEP,2,2,Right
3693,S17,SSVEP,2,3,Forward
3694,S17,SSVEP,2,4,Backward
3695,S17,SSVEP,2,5,Forward
3696,S17,SSVEP,2,6,Forward
3697,S17,SSVEP,2,7,Left
3698,S17,SSVEP,2,8,Right
3699,S17,SSVEP,2,9,Backward
3700,S17,SSVEP,2,10,Forward
3701,S17,SSVEP,3,1,Left
3702,S17,SSVEP,3,2,Forward
3703,S17,SSVEP,3,3,Right
3704,S17,SSVEP,3,4,Left
3705,S17,SSVEP,3,5,Left
3706,S17,SSVEP,3,6,Right
3707,S17,SSVEP,3,7,Left
3708,S17,SSVEP,3,8,Right
3709,S17,SSVEP,3,9,Left
3710,S17,SSVEP,3,10,Backward
3711,S17,SSVEP,4,1,Forward
3712,S17,SSVEP,4,2,Left
3713,S17,SSVEP,4,3,Right
3714,S17,SSVEP,4,4,Forward
3715,S17,SSVEP,4,5,Backward
3716,S17,SSVEP,4,6,Left
3717,S17,SSVEP,4,7,Backward
3718,S17,SSVEP,4,8,Forward
3719,S17,SSVEP,4,9,Left
3720,S17,SSVEP,4,10,Right
3721,S17,SSVEP,5,1,Backward
3722,S17,SSVEP,5,2,Right
3723,S17,SSVEP,5,3,Backward
3724,S17,SSVEP,5,4,Backward
3725,S17,SSVEP,5,5,Backward
3726,S17,SSVEP,5,6,Forward
3727,S17,SSVEP,5,7,Right
3728,S17,SSVEP,5,8,Forward
3729,S17,SSVEP,5,9,Backward
3730,S17,SSVEP,5,10,Forward
3731,S17,SSVEP,6,1,Backward
3732,S17,SSVEP,6,2,Backward
3733,S17,SSVEP,6,3,Right
3734,S17,SSVEP,6,4,Left
3735,S17,SSVEP,6,5,Forward
3736,S17,SSVEP,6,6,Forward
3737,S17,SSVEP,6,7,Backward
3738,S17,SSVEP,6,8,Left
3739,S17,SSVEP,6,9,Left
3740,S17,SSVEP,6,10,Forward
3741,S17,SSVEP,7,1,Forward
3742,S17,SSVEP,7,2,Left
3743,S17,SSVEP,7,3,Left
3744,S17,SSVEP,7,4,Backward
3745,S17,SSVEP,7,5,Backward
3746,S17,SSVEP,7,6,Backward
3747,S17,SSVEP,7,7,Left
3748,S17,SSVEP,7,8,Right
3749,S17,SSVEP,7,9,Right
3750,S17,SSVEP,7,10,Backward
3751,S17,SSVEP,8,1,Forward
3752,S17,SSVEP,8,2,Left
3753,S17,SSVEP,8,3,Forward
3754,S17,SSVEP,8,4,Right
3755,S17,SSVEP,8,5,Forward
3756,S17,SSVEP,8,6,Right
3757,S17,SSVEP,8,7,Backward
3758,S17,SSVEP,8,8,Backward
3759,S17,SSVEP,8,9,Right
3760,S17,SSVEP,8,10,Right
3761,S18,SSVEP,1,1,Backward
3762,S18,SSVEP,1,2,Left
3763,S18,SSVEP,1,3,Right
3764,S18,SSVEP,1,4,Right
3765,S18,SSVEP,1,5,Right
3766,S18,SSVEP,1,6,Backward
3767,S18,SSVEP,1,7,Forward
3768,S18,SSVEP,1,8,Backward
3769,S18,SSVEP,1,9,Backward
3770,S18,SSVEP,1,10,Left
3771,S18,SSVEP,2,1,Backward
3772,S18,SSVEP,2,2,Forward
3773,S18,SSVEP,2,3,Backward
3774,S18,SSVEP,2,4,Backward
3775,S18,SSVEP,2,5,Forward
3776,S18,SSVEP,2,6,Forward
3777,S18,SSVEP,2,7,Backward
3778,S18,SSVEP,2,8,Left
3779,S18,SSVEP,2,9,Backward
3780,S18,SSVEP,2,10,Left
3781,S18,SSVEP,3,1,Right
3782,S18,SSVEP,3,2,Left
3783,S18,SSVEP,3,3,Left
3784,S18,SSVEP,3,4,Backward
3785,S18,SSVEP,3,5,Backward
3786,S18,SSVEP,3,6,Right
3787,S18,SSVEP,3,7,Right
3788,S18,SSVEP,3,8,Left
3789,S18,SSVEP,3,9,Backward
3790,S18,SSVEP,3,10,Forward
3791,S18,SSVEP,4,1,Backward
3792,S18,SSVEP,4,2,Right
3793,S18,SSVEP,4,3,Right
3794,S18,SSVEP,4,4,Right
3795,S18,SSVEP,4,5,Backward
3796,S18,SSVEP,4,6,Backward
3797,S18,SSVEP,4,7,Left
3798,S18,SSVEP,4,8,Left
3799,S18,SSVEP,4,9,Right
3800,S18,SSVEP,4,10,Forward
3801,S18,SSVEP,5,1,Right
3802,S18,SSVEP,5,2,Left
3803,S18,SSVEP,5,3,Forward
3804,S18,SSVEP,5,4,Backward
3805,S18,SSVEP,5,5,Forward
3806,S18,SSVEP,5,6,Right
3807,S18,SSVEP,5,7,Forward
3808,S18,SSVEP,5,8,Right
3809,S18,SSVEP,5,9,Backward
3810,S18,SSVEP,5,10,Forward
3811,S18,SSVEP,6,1,Left
3812,S18,SSVEP,6,2,Right
3813,S18,SSVEP,6,3,Left
3814,S18,SSVEP,6,4,Left
3815,S18,SSVEP,6,5,Backward
3816,S18,SSVEP,6,6,Forward
3817,S18,SSVEP,6,7,Backward
3818,S18,SSVEP,6,8,Right
3819,S18,SSVEP,6,9,Right
3820,S18,SSVEP,6,10,Left
3821,S18,SSVEP,7,1,Left
3822,S18,SSVEP,7,2,Left
3823,S18,SSVEP,7,3,Left
3824,S18,SSVEP,7,4,Right
3825,S18,SSVEP,7,5,Forward
3826,S18,SSVEP,7,6,Right
3827,S18,SSVEP,7,7,Forward
3828,S18,SSVEP,7,8,Forward
3829,S18,SSVEP,7,9,Left
3830,S18,SSVEP,7,10,Backward
3831,S18,SSVEP,8,1,Backward
3832,S18,SSVEP,8,2,Right
3833,S18,SSVEP,8,3,Right
3834,S18,SSVEP,8,4,Left
3835,S18,SSVEP,8,5,Forward
3836,S18,SSVEP,8,6,Forward
3837,S18,SSVEP,8,7,Right
3838,S18,SSVEP,8,8,Left
3839,S18,SSVEP,8,9,Forward
3840,S18,SSVEP,8,10,Left
3841,S19,SSVEP,1,1,Right
3842,S19,SSVEP,1,2,Forward
3843,S19,SSVEP,1,3,Forward
3844,S19,SSVEP,1,4,Left
3845,S19,SSVEP,1,5,Forward
3846,S19,SSVEP,1,6,Backward
3847,S19,SSVEP,1,7,Left
3848,S19,SSVEP,1,8,Left
3849,S19,SSVEP,1,9,Backward
3850,S19,SSVEP,1,10,Right
3851,S19,SSVEP,2,1,Left
3852,S19,SSVEP,2,2,Forward
3853,S19,SSVEP,2,3,Right
3854,S19,SSVEP,2,4,Forward
3855,S19,SSVEP,2,5,Backward
3856,S19,SSVEP,2,6,Left
3857,S19,SSVEP,2,7,Right
3858,S19,SSVEP,2,8,Forward
3859,S19,SSVEP,2,9,Right
3860,S19,SSVEP,2,10,Left
3861,S19,SSVEP,3,1,Forward
3862,S19,SSVEP,3,2,Backward
3863,S19,SSVEP,3,3,Forward
3864,S19,SSVEP,3,4,Forward
3865,S19,SSVEP,3,5,Left
3866,S19,SSVEP,3,6,Forward
3867,S19,SSVEP,3,7,Backward
3868,S19,SSVEP,3,8,Backward
3869,S19,SSVEP,3,9,Right
3870,S19,SSVEP,3,10,Forward
3871,S19,SSVEP,4,1,Forward
3872,S19,SSVEP,4,2,Forward
3873,S19,SSVEP,4,3,Right
3874,S19,SSVEP,4,4,Forward
3875,S19,SSVEP,4,5,Left
3876,S19,SSVEP,4,6,Right
3877,S19,SSVEP,4,7,Backward
3878,S19,SSVEP,4,8,Left
3879,S19,SSVEP,4,9,Backward
3880,S19,SSVEP,4,10,Left
3881,S19,SSVEP,5,1,Left
3882,S19,SSVEP,5,2,Right
3883,S19,SSVEP,5,3,Right
3884,S19,SSVEP,5,4,Forward
3885,S19,SSVEP,5,5,Forward
3886,S19,SSVEP,5,6,Backward
3887,S19,SSVEP,5,7,Forward
3888,S19,SSVEP,5,8,Backward
3889,S19,SSVEP,5,9,Right
3890,S19,SSVEP,5,10,Forward
3891,S19,SSVEP,6,1,Left
3892,S19,SSVEP,6,2,Left
3893,S19,SSVEP,6,3,Backward
3894,S19,SSVEP,6,4,Backward
3895,S19,SSVEP,6,5,Left
3896,S19,SSVEP,6,6,Left
3897,S19,SSVEP,6,7,Forward
3898,S19,SSVEP,6,8,Forward
3899,S19,SSVEP,6,9,Right
3900,S19,SSVEP,6,10,Forward
3901,S19,SSVEP,7,1,Forward
3902,S19,SSVEP,7,2,Forward
3903,S19,SSVEP,7,3,Backward
3904,S19,SSVEP,7,4,Forward
3905,S19,SSVEP,7,5,Right
3906,S19,SSVEP,7,6,Backward
3907,S19,SSVEP,7,7,Forward
3908,S19,SSVEP,7,8,Backward
3909,S19,SSVEP,7,9,Forward
3910,S19,SSVEP,7,10,Backward
3911,S19,SSVEP,8,1,Backward
3912,S19,SSVEP,8,2,Forward
3913,S19,SSVEP,8,3,Backward
3914,S19,SSVEP,8,4,Forward
3915,S19,SSVEP,8,5,Forward
3916,S19,SSVEP,8,6,Backward
3917,S19,SSVEP,8,7,Right
3918,S19,SSVEP,8,8,Forward
3919,S19,SSVEP,8,9,Backward
3920,S19,SSVEP,8,10,Left
3921,S20,SSVEP,1,1,Forward
3922,S20,SSVEP,1,2,Forward
3923,S20,SSVEP,1,3,Left
3924,S20,SSVEP,1,4,Right
3925,S20,SSVEP,1,5,Forward
3926,S20,SSVEP,1,6,Right
3927,S20,SSVEP,1,7,Left
3928,S20,SSVEP,1,8,Right
3929,S20,SSVEP,1,9,Forward
3930,S20,SSVEP,1,10,Right
3931,S20,SSVEP,2,1,Backward
3932,S20,SSVEP,2,2,Forward
3933,S20,SSVEP,2,3,Forward
3934,S20,SSVEP,2,4,Right
3935,S20,SSVEP,2,5,Forward
3936,S20,SSVEP,2,6,Backward
3937,S20,SSVEP,2,7,Backward
3938,S20,SSVEP,2,8,Backward
3939,S20,SSVEP,2,9,Right
3940,S20,SSVEP,2,10,Right
3941,S20,SSVEP,3,1,Backward
3942,S20,SSVEP,3,2,Backward
3943,S20,SSVEP,3,3,Forward
3944,S20,SSVEP,3,4,Backward
3945,S20,SSVEP,3,5,Backward
3946,S20,SSVEP,3,6,Forward
3947,S20,SSVEP,3,7,Left
3948,S20,SSVEP,3,8,Forward
3949,S20,SSVEP,3,9,Forward
3950,S20,SSVEP,3,10,Backward
3951,S20,SSVEP,4,1,Forward
3952,S20,SSVEP,4,2,Left
3953,S20,SSVEP,4,3,Left
3954,S20,SSVEP,4,4,Right
3955,S20,SSVEP,4,5,Right
3956,S20,SSVEP,4,6,Right
3957,S20,SSVEP,4,7,Forward
3958,S20,SSVEP,4,8,Backward
3959,S20,SSVEP,4,9,Backward
3960,S20,SSVEP,4,10,Backward
3961,S20,SSVEP,5,1,Right
3962,S20,SSVEP,5,2,Left
3963,S20,SSVEP,5,3,Forward
3964,S20,SSVEP,5,4,Forward
3965,S20,SSVEP,5,5,Backward
3966,S20,SSVEP,5,6,Forward
3967,S20,SSVEP,5,7,Forward
3968,S20,SSVEP,5,8,Backward
3969,S20,SSVEP,5,9,Backward
3970,S20,SSVEP,5,10,Left
3971,S20,SSVEP,6,1,Backward
3972,S20,SSVEP,6,2,Backward
3973,S20,SSVEP,6,3,Backward
3974,S20,SSVEP,6,4,Right
3975,S20,SSVEP,6,5,Backward
3976,S20,SSVEP,6,6,Backward
3977,S20,SSVEP,6,7,Forward
3978,S20,SSVEP,6,8,Backward
3979,S20,SSVEP,6,9,Forward
3980,S20,SSVEP,6,10,Backward
3981,S20,SSVEP,7,1,Forward
3982,S20,SSVEP,7,2,Right
3983,S20,SSVEP,7,3,Right
3984,S20,SSVEP,7,4,Left
3985,S20,SSVEP,7,5,Left
3986,S20,SSVEP,7,6,Backward
3987,S20,SSVEP,7,7,Left
3988,S20,SSVEP,7,8,Left
3989,S20,SSVEP,7,9,Forward
3990,S20,SSVEP,7,10,Forward
3991,S20,SSVEP,8,1,Left
3992,S20,SSVEP,8,2,Left
3993,S20,SSVEP,8,3,Forward
3994,S20,SSVEP,8,4,Forward
3995,S20,SSVEP,8,5,Left
3996,S20,SSVEP,8,6,Forward
3997,S20,SSVEP,8,7,Right
3998,S20,SSVEP,8,8,Left
3999,S20,SSVEP,8,9,Right
4000,S20,SSVEP,8,10,Backward
4001,S21,SSVEP,1,1,Right
4002,S21,SSVEP,1,2,Right
4003,S21,SSVEP,1,3,Right
4004,S21,SSVEP,1,4,Left
4005,S21,SSVEP,1,5,Backward
4006,S21,SSVEP,1,6,Left
4007,S21,SSVEP,1,7,Right
4008,S21,SSVEP,1,8,Left
4009,S21,SSVEP,1,9,Forward
4010,S21,SSVEP,1,10,Right
4011,S21,SSVEP,2,1,Left
4012,S21,SSVEP,2,2,Right
4013,S21,SSVEP,2,3,Forward
4014,S21,SSVEP,2,4,Right
4015,S21,SSVEP,2,5,Backward
4016,S21,SSVEP,2,6,Left
4017,S21,SSVEP,2,7,Left
4018,S21,SSVEP,2,8,Left
4019,S21,SSVEP,2,9,Forward
4020,S21,SSVEP,2,10,Left
4021,S21,SSVEP,3,1,Right
4022,S21,SSVEP,3,2,Left
4023,S21,SSVEP,3,3,Left
4024,S21,SSVEP,3,4,Right
4025,S21,SSVEP,3,5,Forward
4026,S21,SSVEP,3,6,Forward
4027,S21,SSVEP,3,7,Left
4028,S21,SSVEP,3,8,Backward
4029,S21,SSVEP,3,9,Backward
4030,S21,SSVEP,3,10,Forward
4031,S21,SSVEP,4,1,Right
4032,S21,SSVEP,4,2,Backward
4033,S21,SSVEP,4,3,Right
4034,S21,SSVEP,4,4,Backward
4035,S21,SSVEP,4,5,Backward
4036,S21,SSVEP,4,6,Forward
4037,S21,SSVEP,4,7,Forward
4038,S21,SSVEP,4,8,Backward
4039,S21,SSVEP,4,9,Forward
4040,S21,SSVEP,4,10,Forward
4041,S21,SSVEP,5,1,Backward
4042,S21,SSVEP,5,2,Backward
4043,S21,SSVEP,5,3,Right
4044,S21,SSVEP,5,4,Forward
4045,S21,SSVEP,5,5,Right
4046,S21,SSVEP,5,6,Left
4047,S21,SSVEP,5,7,Left
4048,S21,SSVEP,5,8,Right
4049,S21,SSVEP,5,9,Left
4050,S21,SSVEP,5,10,Left
4051,S21,SSVEP,6,1,Right
4052,S21,SSVEP,6,2,Right
4053,S21,SSVEP,6,3,Right
4054,S21,SSVEP,6,4,Right
4055,S21,SSVEP,6,5,Left
4056,S21,SSVEP,6,6,Left
4057,S21,SSVEP,6,7,Left
4058,S21,SSVEP,6,8,Forward
4059,S21,SSVEP,6,9,Forward
4060,S21,SSVEP,6,10,Right
4061,S21,SSVEP,7,1,Right
4062,S21,SSVEP,7,2,Forward
